task,activities_std,epa_normalized_variant_entropy,eventropy_trace,mean_variant_occurrence,ratio_variants_per_number_of_traces,start_activities_median,trace_len_coefficient_variation
task_2034,120522.25,0.9,6.24,1.0,0.0,150370.0,4.74
task_2035,120522.25,0.9,6.24,1.0,0.47,1.0,0.0
task_2036,120522.25,0.9,6.24,1.0,0.47,1.0,0.68
task_2037,120522.25,0.9,6.24,1.0,0.47,1.0,4.74
task_2038,120522.25,0.9,6.24,1.0,0.47,7975.71,0.0
task_2039,120522.25,0.9,6.24,1.0,0.47,7975.71,0.68
task_2040,120522.25,0.9,6.24,1.0,0.47,7975.71,4.74
task_2041,120522.25,0.9,6.24,1.0,0.47,150370.0,0.0
task_2042,120522.25,0.9,6.24,1.0,0.47,150370.0,0.68
task_2043,120522.25,0.9,6.24,1.0,0.47,150370.0,4.74
task_2044,120522.25,0.9,6.24,1.0,1.0,1.0,0.0
task_2045,120522.25,0.9,6.24,1.0,1.0,1.0,0.68
task_2046,120522.25,0.9,6.24,1.0,1.0,1.0,4.74
task_2047,120522.25,0.9,6.24,1.0,1.0,7975.71,0.0
task_2048,120522.25,0.9,6.24,1.0,1.0,7975.71,0.68
task_2049,120522.25,0.9,6.24,1.0,1.0,7975.71,4.74
task_2050,120522.25,0.9,6.24,1.0,1.0,150370.0,0.0
task_2051,120522.25,0.9,6.24,1.0,1.0,150370.0,0.68
task_2052,120522.25,0.9,6.24,1.0,1.0,150370.0,4.74
task_2053,120522.25,0.9,6.24,838.6,0.0,1.0,0.0
task_2054,120522.25,0.9,6.24,838.6,0.0,1.0,0.68
task_2055,120522.25,0.9,6.24,838.6,0.0,1.0,4.74
task_2056,120522.25,0.9,6.24,838.6,0.0,7975.71,0.0
task_2057,120522.25,0.9,6.24,838.6,0.0,7975.71,0.68
task_2058,120522.25,0.9,6.24,838.6,0.0,7975.71,4.74
task_2059,120522.25,0.9,6.24,838.6,0.0,150370.0,0.0
task_2060,120522.25,0.9,6.24,838.6,0.0,150370.0,0.68
task_2061,120522.25,0.9,6.24,838.6,0.0,150370.0,4.74
task_2062,120522.25,0.9,6.24,838.6,0.47,1.0,0.0
task_2063,120522.25,0.9,6.24,838.6,0.47,1.0,0.68
task_2064,120522.25,0.9,6.24,838.6,0.47,1.0,4.74
task_2065,120522.25,0.9,6.24,838.6,0.47,7975.71,0.0
task_2066,120522.25,0.9,6.24,838.6,0.47,7975.71,0.68
task_2067,120522.25,0.9,6.24,838.6,0.47,7975.71,4.74
task_2068,120522.25,0.9,6.24,838.6,0.47,150370.0,0.0
task_2069,120522.25,0.9,6.24,838.6,0.47,150370.0,0.68
task_2070,120522.25,0.9,6.24,838.6,0.47,150370.0,4.74
task_2071,120522.25,0.9,6.24,838.6,1.0,1.0,0.0
task_2072,120522.25,0.9,6.24,838.6,1.0,1.0,0.68
task_2073,120522.25,0.9,6.24,838.6,1.0,1.0,4.74
task_2074,120522.25,0.9,6.24,838.6,1.0,7975.71,0.0
task_2075,120522.25,0.9,6.24,838.6,1.0,7975.71,0.68
task_2076,120522.25,0.9,6.24,838.6,1.0,7975.71,4.74
task_2077,120522.25,0.9,6.24,838.6,1.0,150370.0,0.0
task_2078,120522.25,0.9,6.24,838.6,1.0,150370.0,0.68
task_2079,120522.25,0.9,6.24,838.6,1.0,150370.0,4.74
task_2080,120522.25,0.9,6.24,24500.67,0.0,1.0,0.0
task_2081,120522.25,0.9,6.24,24500.67,0.0,1.0,0.68
task_2082,120522.25,0.9,6.24,24500.67,0.0,1.0,4.74
task_2083,120522.25,0.9,6.24,24500.67,0.0,7975.71,0.0
task_2084,120522.25,0.9,6.24,24500.67,0.0,7975.71,0.68
task_2085,120522.25,0.9,6.24,24500.67,0.0,7975.71,4.74
task_2086,120522.25,0.9,6.24,24500.67,0.0,150370.0,0.0
task_2087,120522.25,0.9,6.24,24500.67,0.0,150370.0,0.68
task_2088,120522.25,0.9,6.24,24500.67,0.0,150370.0,4.74
task_2089,120522.25,0.9,6.24,24500.67,0.47,1.0,0.0
task_2090,120522.25,0.9,6.24,24500.67,0.47,1.0,0.68
task_2091,120522.25,0.9,6.24,24500.67,0.47,1.0,4.74
task_2092,120522.25,0.9,6.24,24500.67,0.47,7975.71,0.0
task_2093,120522.25,0.9,6.24,24500.67,0.47,7975.71,0.68
task_2094,120522.25,0.9,6.24,24500.67,0.47,7975.71,4.74
task_2095,120522.25,0.9,6.24,24500.67,0.47,150370.0,0.0
task_2096,120522.25,0.9,6.24,24500.67,0.47,150370.0,0.68
task_2097,120522.25,0.9,6.24,24500.67,0.47,150370.0,4.74
task_2098,120522.25,0.9,6.24,24500.67,1.0,1.0,0.0
task_2099,120522.25,0.9,6.24,24500.67,1.0,1.0,0.68
task_2100,120522.25,0.9,6.24,24500.67,1.0,1.0,4.74
task_2101,120522.25,0.9,6.24,24500.67,1.0,7975.71,0.0
task_2102,120522.25,0.9,6.24,24500.67,1.0,7975.71,0.68
task_2103,120522.25,0.9,6.24,24500.67,1.0,7975.71,4.74
task_2104,120522.25,0.9,6.24,24500.67,1.0,150370.0,0.0
task_2105,120522.25,0.9,6.24,24500.67,1.0,150370.0,0.68
task_2106,120522.25,0.9,6.24,24500.67,1.0,150370.0,4.74
task_2107,120522.25,0.9,13.36,1.0,0.0,1.0,0.0
task_2108,120522.25,0.9,13.36,1.0,0.0,1.0,0.68
task_2109,120522.25,0.9,13.36,1.0,0.0,1.0,4.74
task_2110,120522.25,0.9,13.36,1.0,0.0,7975.71,0.0
task_2111,120522.25,0.9,13.36,1.0,0.0,7975.71,0.68
task_2112,120522.25,0.9,13.36,1.0,0.0,7975.71,4.74
task_2113,120522.25,0.9,13.36,1.0,0.0,150370.0,0.0
task_2114,120522.25,0.9,13.36,1.0,0.0,150370.0,0.68
task_2115,120522.25,0.9,13.36,1.0,0.0,150370.0,4.74
task_2116,120522.25,0.9,13.36,1.0,0.47,1.0,0.0
task_2117,120522.25,0.9,13.36,1.0,0.47,1.0,0.68
task_2118,120522.25,0.9,13.36,1.0,0.47,1.0,4.74
task_2119,120522.25,0.9,13.36,1.0,0.47,7975.71,0.0
task_2120,120522.25,0.9,13.36,1.0,0.47,7975.71,0.68
task_2121,120522.25,0.9,13.36,1.0,0.47,7975.71,4.74
task_2122,120522.25,0.9,13.36,1.0,0.47,150370.0,0.0
task_2123,120522.25,0.9,13.36,1.0,0.47,150370.0,0.68
task_2124,120522.25,0.9,13.36,1.0,0.47,150370.0,4.74
task_2125,120522.25,0.9,13.36,1.0,1.0,1.0,0.0
task_2126,120522.25,0.9,13.36,1.0,1.0,1.0,0.68
task_2127,120522.25,0.9,13.36,1.0,1.0,1.0,4.74
task_2128,120522.25,0.9,13.36,1.0,1.0,7975.71,0.0
task_2129,120522.25,0.9,13.36,1.0,1.0,7975.71,0.68
task_2130,120522.25,0.9,13.36,1.0,1.0,7975.71,4.74
task_2131,120522.25,0.9,13.36,1.0,1.0,150370.0,0.0
task_2132,120522.25,0.9,13.36,1.0,1.0,150370.0,0.68
task_2133,120522.25,0.9,13.36,1.0,1.0,150370.0,4.74
task_2134,120522.25,0.9,13.36,838.6,0.0,1.0,0.0
task_2135,120522.25,0.9,13.36,838.6,0.0,1.0,0.68
task_2136,120522.25,0.9,13.36,838.6,0.0,1.0,4.74
task_2137,120522.25,0.9,13.36,838.6,0.0,7975.71,0.0
task_2138,120522.25,0.9,13.36,838.6,0.0,7975.71,0.68
task_2139,120522.25,0.9,13.36,838.6,0.0,7975.71,4.74
task_2140,120522.25,0.9,13.36,838.6,0.0,150370.0,0.0
task_2141,120522.25,0.9,13.36,838.6,0.0,150370.0,0.68
task_2142,120522.25,0.9,13.36,838.6,0.0,150370.0,4.74
task_2143,120522.25,0.9,13.36,838.6,0.47,1.0,0.0
task_2144,120522.25,0.9,13.36,838.6,0.47,1.0,0.68
task_2145,120522.25,0.9,13.36,838.6,0.47,1.0,4.74
task_2146,120522.25,0.9,13.36,838.6,0.47,7975.71,0.0
task_2147,120522.25,0.9,13.36,838.6,0.47,7975.71,0.68
task_2148,120522.25,0.9,13.36,838.6,0.47,7975.71,4.74
task_2149,120522.25,0.9,13.36,838.6,0.47,150370.0,0.0
task_2150,120522.25,0.9,13.36,838.6,0.47,150370.0,0.68
task_2151,120522.25,0.9,13.36,838.6,0.47,150370.0,4.74
task_2152,120522.25,0.9,13.36,838.6,1.0,1.0,0.0
task_2153,120522.25,0.9,13.36,838.6,1.0,1.0,0.68
task_2154,120522.25,0.9,13.36,838.6,1.0,1.0,4.74
task_2155,120522.25,0.9,13.36,838.6,1.0,7975.71,0.0
task_2156,120522.25,0.9,13.36,838.6,1.0,7975.71,0.68
task_2157,120522.25,0.9,13.36,838.6,1.0,7975.71,4.74
task_2158,120522.25,0.9,13.36,838.6,1.0,150370.0,0.0
task_2159,120522.25,0.9,13.36,838.6,1.0,150370.0,0.68
task_2160,120522.25,0.9,13.36,838.6,1.0,150370.0,4.74
task_2161,120522.25,0.9,13.36,24500.67,0.0,1.0,0.0
task_2162,120522.25,0.9,13.36,24500.67,0.0,1.0,0.68
task_2163,120522.25,0.9,13.36,24500.67,0.0,1.0,4.74
task_2164,120522.25,0.9,13.36,24500.67,0.0,7975.71,0.0
task_2165,120522.25,0.9,13.36,24500.67,0.0,7975.71,0.68
task_2166,120522.25,0.9,13.36,24500.67,0.0,7975.71,4.74
task_2167,120522.25,0.9,13.36,24500.67,0.0,150370.0,0.0
task_2168,120522.25,0.9,13.36,24500.67,0.0,150370.0,0.68
task_2169,120522.25,0.9,13.36,24500.67,0.0,150370.0,4.74
task_2170,120522.25,0.9,13.36,24500.67,0.47,1.0,0.0
task_2171,120522.25,0.9,13.36,24500.67,0.47,1.0,0.68
task_2172,120522.25,0.9,13.36,24500.67,0.47,1.0,4.74
task_2173,120522.25,0.9,13.36,24500.67,0.47,7975.71,0.0
task_2174,120522.25,0.9,13.36,24500.67,0.47,7975.71,0.68
task_2175,120522.25,0.9,13.36,24500.67,0.47,7975.71,4.74
task_2176,120522.25,0.9,13.36,24500.67,0.47,150370.0,0.0
task_2177,120522.25,0.9,13.36,24500.67,0.47,150370.0,0.68
task_2178,120522.25,0.9,13.36,24500.67,0.47,150370.0,4.74
task_2179,120522.25,0.9,13.36,24500.67,1.0,1.0,0.0
task_2180,120522.25,0.9,13.36,24500.67,1.0,1.0,0.68
task_2181,120522.25,0.9,13.36,24500.67,1.0,1.0,4.74
task_2182,120522.25,0.9,13.36,24500.67,1.0,7975.71,0.0
task_2183,120522.25,0.9,13.36,24500.67,1.0,7975.71,0.68
task_2184,120522.25,0.9,13.36,24500.67,1.0,7975.71,4.74
task_2185,120522.25,0.9,13.36,24500.67,1.0,150370.0,0.0
task_2186,120522.25,0.9,13.36,24500.67,1.0,150370.0,0.68
task_2187,120522.25,0.9,13.36,24500.67,1.0,150370.0,4.74
